date,max_temperature,avg_temperature,min_temperature,avg_relative_humidity,avg_wind_speed,avg_hourly_pressure_sea,avg_hourly_health_index,rain,snow,avg_hourly_cloud_cover_8,avg_daily_demand,year,month,population_growth,day_of_week,is_weekend
2019-06-27,29.1,22.95,16.8,53.5,15.0,102.05,,0.0,0.0,3.8,17223583.333333332,2019,6,0.0,Thursday,0
2019-06-28,29.6,23.4,17.2,67.5,14.0,102.02,,12.0,0.0,5.6,16998458.333333332,2019,6,0.0,Friday,0
2019-06-29,29.1,23.4,17.7,71.5,17.5,101.56,,0.0,0.0,3.7,16087708.333333334,2019,6,0.0,Saturday,1
2019-06-30,23.6,19.64,15.7,63.0,15.5,101.43,,0.0,0.0,1.4,14165583.333333334,2019,6,0.0,Sunday,1
2019-07-01,27.3,20.8,14.3,62.5,14.0,101.45,,0.0,0.0,4.2,14781208.333333334,2019,7,0.0,Monday,0
2019-07-02,26.4,23.29,20.2,73.5,11.5,101.01,,0.6,0.0,7.2,17181458.333333332,2019,7,0.0,Tuesday,0
2019-07-03,28.9,23.85,18.8,71.0,13.0,101.23,,0.0,0.0,4.6,17758041.666666668,2019,7,0.0,Wednesday,0
2019-07-04,29.3,23.7,18.1,62.0,12.5,101.64,,0.0,0.0,2.8,18227708.333333332,2019,7,0.0,Thursday,0
2019-07-05,31.0,26.1,21.2,73.0,19.5,101.56,,1.6,0.0,4.0,18988250.0,2019,7,0.0,Friday,0
2019-07-06,31.0,26.45,21.9,70.0,18.5,101.31,,0.0,0.0,6.8,17816833.333333332,2019,7,0.0,Saturday,1
2019-07-07,23.6,20.05,16.5,59.5,17.0,101.66,,0.0,0.0,5.5,15104833.333333334,2019,7,0.0,Sunday,1
2019-07-08,25.3,20.14,15.0,54.5,17.0,101.7,,0.0,0.0,4.8,16138041.666666666,2019,7,0.0,Monday,0
2019-07-09,26.9,21.35,15.8,45.0,16.0,101.81,,0.0,0.0,5.5,16727708.333333334,2019,7,0.0,Tuesday,0
2019-07-10,29.3,22.3,15.3,64.0,16.5,101.46,,0.4,0.0,5.5,17506958.333333332,2019,7,0.0,Wednesday,0
2019-07-11,31.0,23.75,16.5,68.5,21.0,100.83,,1.6,0.0,5.5,17964833.333333332,2019,7,0.0,Thursday,0
2019-07-12,24.4,20.5,16.6,69.5,14.5,101.1,,0.0,0.0,5.2,16106500.0,2019,7,0.0,Friday,0
2019-07-13,31.2,23.3,15.4,66.5,22.0,101.22,,6.2,0.0,3.8,15699166.666666666,2019,7,0.0,Saturday,1
2019-07-14,27.2,22.04,16.9,60.5,17.5,101.73,,0.0,0.0,2.0,15191541.666666666,2019,7,0.0,Sunday,1
2019-07-15,26.9,21.15,15.4,62.0,17.0,101.83,,0.0,0.0,5.2,16702750.0,2019,7,0.0,Monday,0
2019-07-16,31.8,25.2,18.6,67.0,15.5,101.4,,3.6,0.0,5.8,17999541.666666668,2019,7,0.0,Tuesday,0
2019-07-17,28.3,25.05,21.8,85.0,14.5,101.2,,67.0,0.0,6.9,18359250.0,2019,7,0.0,Wednesday,0
2019-07-18,29.0,25.2,21.4,81.0,18.5,101.25,,0.0,0.0,5.9,18080666.666666668,2019,7,0.0,Thursday,0
2019-07-19,30.7,26.5,22.3,79.5,18.5,100.91,,0.2,0.0,5.3,19092333.333333332,2019,7,0.0,Friday,0
2019-07-20,33.0,27.6,22.2,74.5,21.5,100.88,,4.6,0.0,6.2,18601250.0,2019,7,0.0,Saturday,1
2019-07-21,29.1,24.65,20.2,65.0,14.0,101.12,,0.0,0.0,4.0,17045208.333333332,2019,7,0.0,Sunday,1
2019-07-22,23.8,20.65,17.5,76.0,10.0,101.19,,5.2,0.0,6.8,16717166.666666666,2019,7,0.0,Monday,0
2019-07-23,25.9,20.6,15.3,53.5,9.5,101.34,,0.0,0.0,2.6,16249458.333333334,2019,7,0.0,Tuesday,0
2019-07-24,26.2,20.95,15.7,55.0,11.5,101.71,,0.0,0.0,2.5,16291708.333333334,2019,7,0.0,Wednesday,0
2019-07-25,28.6,22.45,16.3,59.0,19.0,102.02,,1.2,0.0,2.5,16991625.0,2019,7,0.0,Thursday,0
2019-07-26,29.2,23.25,17.3,65.5,22.0,102.32,,0.0,0.0,1.5,17760958.333333332,2019,7,0.0,Friday,0
2019-07-27,30.1,24.3,18.5,61.0,25.0,102.02,,0.8,0.0,4.5,16680000.0,2019,7,0.0,Saturday,1
2019-07-28,30.9,26.35,21.8,63.0,15.0,101.52,,0.0,0.0,4.3,17316791.666666668,2019,7,0.0,Sunday,1
2019-07-29,31.9,26.4,20.9,66.5,24.0,101.23,,0.0,0.0,5.5,18729250.0,2019,7,0.0,Monday,0
2019-07-30,29.3,24.4,19.5,73.0,14.0,101.3,,11.2,0.0,5.9,18249166.666666668,2019,7,0.0,Tuesday,0
2019-07-31,27.2,21.75,16.3,62.5,13.5,101.84,,0.0,0.0,2.8,16971708.333333332,2019,7,0.0,Wednesday,0
2019-08-01,26.0,20.8,15.6,59.0,14.5,102.12,,0.0,0.0,2.1,16421541.666666666,2019,8,0.0,Thursday,0
2019-08-02,27.1,21.45,15.8,52.5,16.5,102.0,,0.0,0.0,2.1,16543916.666666666,2019,8,0.0,Friday,0
2019-08-03,28.9,22.79,16.7,58.5,15.0,101.61,,0.0,0.0,2.4,15845083.333333334,2019,8,0.0,Saturday,1
2019-08-04,25.7,22.29,18.9,63.5,13.0,101.6,,0.0,0.0,2.7,15168000.0,2019,8,0.0,Sunday,1
2019-08-05,28.8,22.3,15.8,57.0,19.5,101.35,,0.0,0.0,3.2,15835333.333333334,2019,8,0.0,Monday,0
2019-08-06,27.9,24.0,20.1,73.5,14.5,100.76,,3.6,0.0,5.0,17518208.333333332,2019,8,0.0,Tuesday,0
2019-08-07,27.9,22.54,17.2,68.5,16.0,100.75,,0.0,0.0,5.3,17673750.0,2019,8,0.0,Wednesday,0
2019-08-08,27.0,21.75,16.5,64.0,23.0,100.49,,2.0,0.0,3.5,16558000.0,2019,8,0.0,Thursday,0
2019-08-09,25.9,20.1,14.3,60.5,22.5,100.87,,0.0,0.0,2.7,15524083.333333334,2019,8,0.0,Friday,0
2019-08-10,25.6,19.85,14.1,58.0,20.5,101.29,,0.0,0.0,2.2,13968250.0,2019,8,0.0,Saturday,1
2019-08-11,28.9,21.54,14.2,55.5,12.5,101.59,,0.0,0.0,3.0,14527208.333333334,2019,8,0.0,Sunday,1
2019-08-12,29.5,24.3,19.1,70.0,12.5,101.17,,3.2,0.0,7.1,17210666.666666668,2019,8,0.0,Monday,0
2019-08-13,28.1,23.45,18.8,65.0,14.5,100.9,,0.0,0.0,4.8,17535708.333333332,2019,8,0.0,Tuesday,0
2019-08-14,25.9,21.2,16.5,51.0,17.5,101.39,,0.0,0.0,2.0,16458500.0,2019,8,0.0,Wednesday,0
2019-08-15,23.8,19.55,15.3,66.0,19.5,101.61,,1.4,0.0,4.6,15736083.333333334,2019,8,0.0,Thursday,0
2019-08-16,25.6,20.8,16.0,74.0,13.5,101.45,,0.0,0.0,3.8,16268916.666666666,2019,8,0.0,Friday,0
2019-08-17,28.3,23.2,18.1,73.0,14.0,101.28,,15.8,0.0,4.5,15911875.0,2019,8,0.0,Saturday,1
2019-08-18,27.2,22.85,18.5,85.5,21.5,101.25,,6.6,0.0,5.8,15931375.0,2019,8,0.0,Sunday,1
2019-08-19,27.7,22.85,18.0,66.5,18.0,101.47,,0.0,0.0,3.5,17467958.333333332,2019,8,0.0,Monday,0
2019-08-20,27.4,22.2,17.0,71.5,13.5,101.7,,2.2,0.0,4.8,17359041.666666668,2019,8,0.0,Tuesday,0
2019-08-21,30.4,24.9,19.4,72.5,19.0,101.07,,0.6,0.0,6.1,18285958.333333332,2019,8,0.0,Wednesday,0
2019-08-22,24.6,20.1,15.6,54.0,17.0,101.37,,0.0,0.0,4.4,16074083.333333334,2019,8,0.0,Thursday,0
2019-08-23,23.6,18.75,13.9,56.5,13.5,102.0,,0.0,0.0,1.8,14794250.0,2019,8,0.0,Friday,0
2019-08-24,22.3,17.25,12.2,63.0,17.5,102.55,,0.0,0.0,1.3,13576541.666666666,2019,8,0.0,Saturday,1
2019-08-25,23.6,18.89,14.2,64.5,22.0,102.49,,0.0,0.0,3.0,13581416.666666666,2019,8,0.0,Sunday,1
2019-08-26,24.1,20.14,16.2,72.0,19.5,101.97,,0.0,0.0,5.1,15165666.666666666,2019,8,0.0,Monday,0
2019-08-27,21.9,20.0,18.1,83.0,25.0,101.09,,9.2,0.0,7.6,15611333.333333334,2019,8,0.0,Tuesday,0
2019-08-28,27.1,21.85,16.6,65.0,15.0,100.95,,0.0,0.0,4.3,16194250.0,2019,8,0.0,Wednesday,0
2019-08-29,25.5,20.3,15.1,60.0,21.5,101.22,,0.0,0.0,4.0,15458625.0,2019,8,0.0,Thursday,0
2019-08-30,24.8,19.89,15.0,59.0,21.5,101.52,,0.0,0.0,3.2,15184000.0,2019,8,0.0,Friday,0
2019-08-31,23.1,17.8,12.5,58.0,15.5,102.56,,0.0,0.0,3.9,13320875.0,2019,8,0.0,Saturday,1
2019-09-01,19.8,17.45,15.1,77.0,14.5,102.27,,0.8,0.0,7.4,13092500.0,2019,9,0.0,Sunday,1
2019-09-02,24.7,20.3,15.9,74.0,13.5,101.62,,0.6,0.0,6.5,13757458.333333334,2019,9,0.0,Monday,0
2019-09-03,22.9,18.2,13.5,83.5,14.5,101.42,,7.2,0.0,5.8,15070250.0,2019,9,0.0,Tuesday,0
2019-09-04,21.1,16.85,12.6,72.5,24.5,101.28,,0.0,0.0,5.0,14979250.0,2019,9,0.0,Wednesday,0
2019-09-05,22.2,16.3,10.4,63.5,13.0,101.98,,0.0,0.0,1.7,14621291.666666666,2019,9,0.0,Thursday,0
2019-09-06,21.1,16.75,12.4,73.5,15.0,101.42,,1.2,0.0,5.7,14686583.333333334,2019,9,0.0,Friday,0
2019-09-07,23.3,16.89,10.5,67.5,15.0,101.27,,0.0,0.0,5.5,13323291.666666666,2019,9,0.0,Saturday,1
2019-09-08,18.1,13.75,9.4,70.0,13.5,101.97,,0.0,0.0,5.1,12924416.666666666,2019,9,0.0,Sunday,1
2019-09-09,19.0,13.8,8.6,68.5,17.5,102.61,,0.0,0.0,3.7,14069791.666666666,2019,9,0.0,Monday,0
2019-09-10,23.5,17.6,11.7,81.0,19.0,102.18,,18.2,0.0,5.3,14850291.666666666,2019,9,0.0,Tuesday,0
2019-09-11,28.9,23.2,17.5,75.5,12.5,101.84,,1.0,0.0,5.4,16605833.333333334,2019,9,0.0,Wednesday,0
2019-09-12,19.8,16.55,13.3,75.0,21.5,102.36,,0.8,0.0,6.2,14668333.333333334,2019,9,0.0,Thursday,0
2019-09-13,22.1,17.64,13.2,81.0,22.0,102.18,,5.6,0.0,7.0,14307833.333333334,2019,9,0.0,Friday,0
2019-09-14,22.6,18.0,13.4,68.5,21.5,101.89,,0.0,0.0,3.9,13328958.333333334,2019,9,0.0,Saturday,1
2019-09-15,17.5,14.6,11.7,80.5,11.0,102.07,,4.4,0.0,6.0,13172416.666666666,2019,9,0.0,Sunday,1
2019-09-16,18.5,15.6,12.7,78.0,20.5,102.0,,0.2,0.0,7.5,14451833.333333334,2019,9,0.0,Monday,0
2019-09-17,22.9,16.89,10.9,69.5,13.5,102.3,,0.0,0.0,1.1,14521958.333333334,2019,9,0.0,Tuesday,0
2019-09-18,22.6,17.55,12.5,62.0,9.0,102.47,,0.0,0.0,3.5,14407833.333333334,2019,9,0.0,Wednesday,0
2019-09-19,23.4,19.25,15.1,67.5,15.0,102.38,,0.0,0.0,4.3,14491125.0,2019,9,0.0,Thursday,0
2019-09-20,24.9,18.64,12.4,75.5,13.0,102.2,,0.0,0.0,4.4,14862708.333333334,2019,9,0.0,Friday,0
2019-09-21,26.9,21.79,16.7,73.5,12.5,102.08,,0.0,0.0,3.2,14635875.0,2019,9,0.0,Saturday,1
2019-09-22,31.3,26.05,20.8,63.0,27.5,101.43,,0.0,0.0,5.0,15294291.666666666,2019,9,0.0,Sunday,1
2019-09-23,25.2,20.05,14.9,68.0,22.5,100.77,,0.2,0.0,6.0,15914000.0,2019,9,0.0,Monday,0
2019-09-24,21.9,17.14,12.4,62.0,15.5,101.16,,0.0,0.0,2.9,14632166.666666666,2019,9,0.0,Tuesday,0
2019-09-25,27.2,19.7,12.2,60.5,23.5,100.77,,0.0,0.0,5.1,14710666.666666666,2019,9,0.0,Wednesday,0
2019-09-26,22.8,16.89,11.0,64.0,20.0,100.87,,3.2,0.0,4.6,14552750.0,2019,9,0.0,Thursday,0
2019-09-27,22.7,15.8,8.9,59.5,21.0,101.42,,0.0,0.0,4.4,13970791.666666666,2019,9,0.0,Friday,0
2019-09-28,20.7,16.35,12.0,84.5,15.5,101.63,,3.0,0.0,5.5,13504333.333333334,2019,9,0.0,Saturday,1
2019-09-29,14.2,11.75,9.3,71.5,23.5,102.86,,0.0,0.0,5.1,12497208.333333334,2019,9,0.0,Sunday,1
2019-09-30,17.9,14.89,11.9,80.0,19.0,102.21,,0.0,0.0,6.8,14032833.333333334,2019,9,0.0,Monday,0
2019-10-01,31.8,23.1,14.4,73.5,22.0,101.25,,12.0,0.0,5.4,15446875.0,2019,10,0.0,Tuesday,0
2019-10-02,19.4,14.25,9.1,83.5,21.0,101.47,,10.2,0.0,7.4,14587625.0,2019,10,0.0,Wednesday,0
2019-10-03,12.0,10.19,8.4,82.5,19.0,101.67,,2.8,0.0,7.2,14338333.333333334,2019,10,0.0,Thursday,0
2019-10-04,11.5,7.95,4.4,79.5,14.0,102.61,,0.0,0.0,3.9,14081791.666666666,2019,10,0.0,Friday,0
2019-10-05,13.2,8.8,4.4,69.5,26.5,102.62,,0.0,0.0,4.8,12897375.0,2019,10,0.0,Saturday,1
2019-10-06,20.9,16.54,12.2,75.0,18.0,101.61,,1.8,0.0,6.8,12959541.666666666,2019,10,0.0,Sunday,1
2019-10-07,17.9,12.64,7.4,55.5,13.5,101.91,,0.0,0.0,5.7,14048791.666666666,2019,10,0.0,Monday,0
2019-10-08,17.6,12.3,7.0,64.0,12.0,102.62,,0.0,0.0,0.5,14025916.666666666,2019,10,0.0,Tuesday,0
2019-10-09,17.5,11.1,4.7,69.5,19.0,102.69,,0.0,0.0,0.8,13953333.333333334,2019,10,0.0,Wednesday,0
2019-10-10,16.8,11.95,7.1,75.5,22.5,102.6,,0.0,0.0,1.4,13833375.0,2019,10,0.0,Thursday,0
2019-10-11,19.5,13.9,8.3,66.5,20.5,102.07,,0.0,0.0,4.3,13704750.0,2019,10,0.0,Friday,0
2019-10-12,15.6,9.94,4.3,73.0,19.5,101.4,,4.2,0.0,5.3,12921583.333333334,2019,10,0.0,Saturday,1
2019-10-13,16.8,10.7,4.6,55.5,25.5,101.26,,0.0,0.0,2.5,12262916.666666666,2019,10,0.0,Sunday,1
2019-10-14,12.4,8.55,4.7,55.0,18.5,101.48,,0.0,0.0,5.3,12843916.666666666,2019,10,0.0,Monday,0
2019-10-15,14.5,8.55,2.6,67.0,13.0,101.71,,0.0,0.0,4.6,13931666.666666666,2019,10,0.0,Tuesday,0
2019-10-16,13.7,10.0,6.3,83.5,17.5,100.07,,18.2,0.0,7.2,14624791.666666666,2019,10,0.0,Wednesday,0
2019-10-17,8.7,7.65,6.6,82.0,33.0,100.38,,0.0,0.0,7.5,14603416.666666666,2019,10,0.0,Thursday,0
2019-10-18,11.6,7.3,3.0,68.5,16.5,101.59,,0.0,0.0,4.9,14366375.0,2019,10,0.0,Friday,0
2019-10-19,11.8,6.55,1.3,78.5,10.5,101.69,,0.0,0.0,3.5,13186041.666666666,2019,10,0.0,Saturday,1
2019-10-20,16.3,10.55,4.8,81.5,13.0,101.33,,0.0,0.0,3.5,13066166.666666666,2019,10,0.0,Sunday,1
2019-10-21,15.8,10.6,5.4,80.5,23.0,101.52,,1.4,0.0,4.7,13964708.333333334,2019,10,0.0,Monday,0
2019-10-22,17.3,12.9,8.5,71.5,19.5,100.62,,10.6,0.0,6.5,14228958.333333334,2019,10,0.0,Tuesday,0
2019-10-23,13.9,10.35,6.8,60.5,23.5,101.21,,0.0,0.0,2.2,13909541.666666666,2019,10,0.0,Wednesday,0
2019-10-24,14.4,9.1,3.8,66.0,17.5,102.09,,0.6,0.0,6.0,14266958.333333334,2019,10,0.0,Thursday,0
2019-10-25,11.7,7.9,4.1,70.5,14.0,102.52,,0.0,0.0,7.2,14549500.0,2019,10,0.0,Friday,0
2019-10-26,10.3,5.75,1.2,74.5,15.5,102.17,,9.2,0.0,5.2,13105041.666666666,2019,10,0.0,Saturday,1
2019-10-27,13.3,10.19,7.1,88.5,23.0,100.67,,25.8,0.0,7.2,13286166.666666666,2019,10,0.0,Sunday,1
2019-10-28,16.2,10.39,4.6,72.5,14.0,101.88,,0.0,0.0,0.1,14168958.333333334,2019,10,0.0,Monday,0
2019-10-29,17.2,11.2,5.2,82.0,12.5,101.92,,0.0,0.0,5.7,14420458.333333334,2019,10,0.0,Tuesday,0
2019-10-30,9.2,7.69,6.2,80.5,18.0,102.22,,20.6,0.0,7.5,14850833.333333334,2019,10,0.0,Wednesday,0
2019-10-31,10.6,7.3,4.0,90.0,25.5,100.19,,18.8,0.0,7.1,14858041.666666666,2019,10,0.0,Thursday,0
2019-11-01,5.0,3.3,1.6,71.5,25.0,101.62,,0.0,0.0,7.0,14983250.0,2019,11,0.0,Friday,0
2019-11-02,7.2,4.0,0.8,81.5,24.0,101.77,,0.4,0.0,6.9,14251083.333333334,2019,11,0.0,Saturday,1
2019-11-03,6.5,3.55,0.6,71.0,16.5,101.88,,0.0,0.0,5.4,13835666.666666666,2019,11,0.0,Sunday,1
2019-11-04,12.3,7.3,2.3,68.5,23.5,101.67,,1.0,0.0,7.6,14825125.0,2019,11,0.0,Monday,0
2019-11-05,9.2,4.5,-0.2,63.5,18.5,101.92,,0.0,0.0,6.2,14861333.333333334,2019,11,0.0,Tuesday,0
2019-11-06,5.2,1.35,-2.5,68.5,13.5,102.6,,0.2,0.4,5.4,15320333.333333334,2019,11,0.0,Wednesday,0
2019-11-07,2.6,-0.19,-3.0,80.5,11.5,102.29,,1.6,2.0,6.3,15943166.666666666,2019,11,0.0,Thursday,0
2019-11-08,0.6,-2.6,-5.8,66.0,15.5,102.65,,0.0,0.0,2.3,15848250.0,2019,11,0.0,Friday,0
2019-11-09,3.3,-0.39,-4.1,68.5,21.0,101.82,,0.0,0.0,7.0,14841000.0,2019,11,0.0,Saturday,1
2019-11-10,7.4,3.1,-1.2,78.5,18.5,101.41,,0.4,0.2,7.7,14513625.0,2019,11,0.0,Sunday,1
2019-11-11,-1.0,-3.9,-6.8,74.5,26.5,102.12,,0.0,13.6,8.0,16410875.0,2019,11,0.0,Monday,0
2019-11-12,-4.7,-7.55,-10.4,67.5,19.5,102.22,,0.0,0.2,4.6,17006083.333333332,2019,11,0.0,Tuesday,0
2019-11-13,-1.7,-7.8,-13.9,76.0,10.5,102.72,,0.0,2.0,5.6,17302916.666666668,2019,11,0.0,Wednesday,0
2019-11-14,0.5,-1.0,-2.5,78.0,16.5,102.14,,0.0,0.4,8.0,16993500.0,2019,11,0.0,Thursday,0
2019-11-15,3.0,-1.6,-6.2,66.0,20.5,102.4,,0.0,0.0,6.6,16451500.0,2019,11,0.0,Friday,0
2019-11-16,-3.4,-6.75,-10.1,66.0,25.5,103.44,,0.0,0.0,4.1,15980333.333333334,2019,11,0.0,Saturday,1
2019-11-17,2.2,-2.29,-6.8,65.5,14.5,102.21,,0.0,0.0,4.5,15245833.333333334,2019,11,0.0,Sunday,1
2019-11-18,2.4,0.44,-1.5,91.0,17.5,101.05,,8.8,0.4,7.9,16444250.0,2019,11,0.0,Monday,0
2019-11-19,3.6,2.29,1.0,90.5,11.5,101.1,,0.2,0.0,8.0,16228125.0,2019,11,0.0,Tuesday,0
2019-11-20,8.6,3.65,-1.3,77.5,10.5,101.99,,0.0,0.0,4.8,15941625.0,2019,11,0.0,Wednesday,0
2019-11-21,10.6,4.8,-1.0,87.0,21.0,101.49,,4.2,0.0,6.5,15917291.666666666,2019,11,0.0,Thursday,0
2019-11-22,10.4,3.9,-2.6,67.5,24.5,101.23,,0.0,0.0,5.3,15821833.333333334,2019,11,0.0,Friday,0
2019-11-23,6.1,1.74,-2.6,70.5,15.5,101.05,,0.0,0.0,3.8,15006083.333333334,2019,11,0.0,Saturday,1
2019-11-24,6.6,1.69,-3.2,76.5,10.5,100.1,,0.0,0.0,3.6,14432083.333333334,2019,11,0.0,Sunday,1
2019-11-25,8.1,4.75,1.4,86.0,13.5,100.58,,0.0,0.0,7.1,15610166.666666666,2019,11,0.0,Monday,0
2019-11-26,10.9,6.4,1.9,75.5,10.5,101.18,,0.0,0.0,4.2,15327833.333333334,2019,11,0.0,Tuesday,0
2019-11-27,10.0,7.1,4.2,82.0,24.5,100.28,,6.4,0.0,7.9,15657500.0,2019,11,0.0,Wednesday,0
2019-11-28,6.0,1.5,-3.0,74.0,30.0,102.27,,0.0,0.0,6.9,15922291.666666666,2019,11,0.0,Thursday,0
2019-11-29,-0.6,-2.1,-3.6,77.0,15.0,102.86,,0.0,0.0,7.8,16528041.666666666,2019,11,0.0,Friday,0
2019-11-30,-1.2,-2.7,-4.2,77.0,23.0,102.09,,0.0,0.0,6.7,15520875.0,2019,11,0.0,Saturday,1
2019-12-01,-0.7,-2.45,-4.2,85.0,38.0,100.48,,2.0,3.0,7.9,16113833.333333334,2019,12,0.0,Sunday,1
2019-12-02,-0.8,-4.0,-7.2,79.5,20.0,100.93,,0.0,9.4,5.1,16976708.333333332,2019,12,0.0,Monday,0
2019-12-03,1.1,-4.25,-9.6,81.0,12.5,100.67,,0.0,0.6,5.7,16919875.0,2019,12,0.0,Tuesday,0
2019-12-04,2.8,1.25,-0.3,82.0,15.5,99.73,,0.0,0.0,7.8,16697333.333333334,2019,12,0.0,Wednesday,0
2019-12-05,0.8,-0.85,-2.5,73.0,27.0,101.2,,0.0,0.4,6.4,16863750.0,2019,12,0.0,Thursday,0
2019-12-06,0.2,-2.85,-5.9,79.0,14.0,101.81,,0.0,5.4,4.5,16877041.666666668,2019,12,0.0,Friday,0
2019-12-07,-1.1,-4.3,-7.5,70.5,13.0,102.92,,0.0,0.0,4.9,16166291.666666666,2019,12,0.0,Saturday,1
2019-12-08,6.6,1.69,-3.2,72.5,22.5,101.91,,0.0,0.0,6.5,15231458.333333334,2019,12,0.0,Sunday,1
2019-12-09,10.2,7.55,4.9,89.0,17.5,100.37,,6.0,0.0,7.4,15918666.666666666,2019,12,0.0,Monday,0
2019-12-10,10.1,1.5,-7.1,71.0,22.0,101.14,,0.6,0.0,4.7,16627291.666666666,2019,12,0.0,Tuesday,0
2019-12-11,-2.6,-5.65,-8.7,63.5,21.5,102.55,,0.0,0.0,3.8,17583833.333333332,2019,12,0.0,Wednesday,0
2019-12-12,-0.2,-4.94,-9.7,67.5,17.0,103.31,,0.0,0.0,4.4,17635666.666666668,2019,12,0.0,Thursday,0
2019-12-13,5.7,2.29,-1.1,65.5,15.5,101.86,,0.0,0.0,5.6,16705750.0,2019,12,0.0,Friday,0
2019-12-14,2.7,1.55,0.4,87.0,19.5,100.03,,18.0,2.6,6.9,16053125.0,2019,12,0.0,Saturday,1
2019-12-15,1.6,-2.54,-6.7,66.5,23.5,101.25,,0.0,0.0,6.1,15837125.0,2019,12,0.0,Sunday,1
2019-12-16,1.4,-2.29,-6.0,68.5,11.5,102.2,,0.0,0.0,7.2,17378541.666666668,2019,12,0.0,Monday,0
2019-12-17,1.8,-1.2,-4.2,69.0,14.5,101.31,,0.0,0.0,7.1,17228958.333333332,2019,12,0.0,Tuesday,0
2019-12-18,-2.8,-9.1,-15.4,73.5,22.5,101.56,,0.0,0.8,4.4,17699833.333333332,2019,12,0.0,Wednesday,0
2019-12-19,-6.0,-11.35,-16.7,80.5,14.5,102.96,,0.0,5.0,5.9,18746208.333333332,2019,12,0.0,Thursday,0
2019-12-20,-3.9,-7.35,-10.8,75.0,15.5,103.75,,0.0,0.0,4.3,17693666.666666668,2019,12,0.0,Friday,0
2019-12-21,1.9,-2.95,-7.8,84.0,13.5,102.95,,0.0,0.0,3.9,16126000.0,2019,12,0.0,Saturday,1
2019-12-22,7.2,3.05,-1.1,75.5,13.5,102.18,,0.0,0.0,2.3,14862833.333333334,2019,12,0.0,Sunday,1
2019-12-23,9.2,4.44,-0.3,68.5,20.0,101.68,,0.0,0.0,3.5,14962291.666666666,2019,12,0.0,Monday,0
2019-12-24,1.1,-1.4,-3.9,80.5,21.5,102.3,,0.0,0.0,5.0,14959750.0,2019,12,0.0,Tuesday,0
2019-12-25,2.8,0.59,-1.6,92.0,13.0,101.83,,0.0,0.0,6.8,14125708.333333334,2019,12,0.0,Wednesday,0
2019-12-26,3.7,2.35,1.0,90.5,16.0,102.02,,0.0,0.0,8.0,14145083.333333334,2019,12,0.0,Thursday,0
2019-12-27,11.1,6.85,2.6,86.0,17.0,101.89,,0.0,0.0,8.0,14384583.333333334,2019,12,0.0,Friday,0
2019-12-28,4.8,2.95,1.1,71.0,11.0,102.48,,0.2,0.0,7.0,14315958.333333334,2019,12,0.0,Saturday,1
2019-12-29,2.0,1.05,0.1,87.5,28.0,101.68,,7.8,0.0,6.8,14671041.666666666,2019,12,0.0,Sunday,1
2019-12-30,10.2,5.6,1.0,76.0,32.0,100.13,,8.0,0.0,7.5,15018083.333333334,2019,12,0.0,Monday,0
2019-12-31,2.3,0.39,-1.5,84.5,23.0,100.03,,0.0,2.0,6.7,14699000.0,2019,12,0.0,Tuesday,0
2020-01-01,-0.2,-1.7,-3.2,75.0,16.5,100.63,,0.0,0.0,6.3,14109791.666666666,2020,1,0.0,Wednesday,0
2020-01-02,6.4,2.95,-0.5,71.0,23.0,100.49,,0.0,0.0,6.6,15118791.666666666,2020,1,0.0,Thursday,0
2020-01-03,6.8,4.55,2.3,76.5,14.0,100.75,,0.0,0.0,7.5,15399208.333333334,2020,1,0.0,Friday,0
2020-01-04,2.5,0.9,-0.7,81.5,17.0,100.87,,0.0,2.4,7.4,15076541.666666666,2020,1,0.0,Saturday,1
2020-01-05,1.3,-0.74,-2.8,80.5,18.5,101.35,,0.0,3.6,6.8,14986708.333333334,2020,1,0.0,Sunday,1
2020-01-06,1.8,-1.7,-5.2,74.5,23.0,101.12,,0.0,0.0,5.8,16168625.0,2020,1,0.0,Monday,0
2020-01-07,4.0,-0.75,-5.5,73.0,14.0,101.28,,0.0,0.0,5.7,16261208.333333334,2020,1,0.0,Tuesday,0
2020-01-08,-0.7,-5.05,-9.4,71.0,22.5,102.04,,0.0,2.0,5.2,16888208.333333332,2020,1,0.0,Wednesday,0
2020-01-09,2.0,-4.84,-11.7,73.0,16.0,103.28,,0.0,0.2,6.3,17421750.0,2020,1,0.0,Thursday,0
2020-01-10,7.5,4.45,1.4,84.0,19.0,102.21,,1.8,0.0,7.6,16324083.333333334,2020,1,0.0,Friday,0
2020-01-11,11.9,6.8,1.7,97.0,18.5,101.1,,59.0,0.0,7.0,15463958.333333334,2020,1,0.0,Saturday,1
2020-01-12,1.7,-2.25,-6.2,86.0,22.0,102.15,,16.6,1.0,7.0,16044875.0,2020,1,0.0,Sunday,1
2020-01-13,1.7,-1.65,-5.0,89.5,17.5,102.78,,0.0,0.4,7.8,17144458.333333332,2020,1,0.0,Monday,0
2020-01-14,2.9,1.35,-0.2,90.5,16.0,102.12,,0.0,0.0,7.9,16776208.333333334,2020,1,0.0,Tuesday,0
2020-01-15,4.3,2.54,0.8,74.5,15.5,101.95,,0.0,0.0,7.6,16511791.666666666,2020,1,0.0,Wednesday,0
2020-01-16,1.7,-5.0,-11.7,78.0,23.0,102.38,,0.0,0.2,5.2,16720208.333333334,2020,1,0.0,Thursday,0
